grupo
ALTERNADOR
AUTOMATICO PARTIDA
BARRA AXIAL
BIELETA
BOMBA D'AGUA
CRUZETA
ESTATOR ALTERNADOR
INDUZIDO DE PARTIDA
LIXEIRA
MANCAL ALTERNADOR
MANCAL PARTIDA
MOTOR DE PARTIDA
PARAFUSO RODA
PARAFUSO RODA ANTI-F
PISTAO AUTOMATICO
PIVO
POLIA RODA LIVRE
REPARO DE PARTIDA
ROTOR ALTERNADOR
TERMINAL DIRECAO
