grupo
CAIXA DE FUSIVEL
CAME
CHAVE GERAL
CHAVE LUZ
CHICOTE 1 VIA FEMEA
CHICOTE 10 VIAS FEME
CHICOTE 2 VIAS FEMEA
CHICOTE 3 VIAS FEMEA
CILINDRO DE IGNICAO
CIRCUITO DE LANTERNA
CONTATO IGNICAO
ESGUICHO PARA-BRISA
GARRA DE BATERIA
INATIVO - CRAVO
LANTERNA DE PLACA
LANTERNA PILOTO
LANTERNA TETO
MIOLO IGNICAO
PLUG ALTERNADOR
PORTA FUSIVEL
SOQUETE
TRAVA DIRECAO
